date,english,german,french,italian,spanish,total,covid_period,estimated_english_calls,estimated_german_calls,estimated_french_calls,estimated_italian_calls,estimated_spanish_calls,english_weighted_calls,german_weighted_calls,french_weighted_calls,italian_weighted_calls,spanish_weighted_calls,total_weighted_calls,english_estimated_daily_volumes,german_estimated_daily_volumes,french_estimated_daily_volumes,italian_estimated_daily_volumes,spanish_estimated_daily_volumes,total_estimated_daily_volume,english_weighted_languages,german_weighted_languages,french_weighted_languages,italian_weighted_languages,spanish_weighted_languages
2020-02-10,306,140,136,104,70,756,0,18076.032,8270.08,8033.791999999999,6143.487999999999,4135.04,306.0,140.0,136.0,104.0,70.0,756.0,25459.2,11648.0,11315.2,8652.800000000001,5824.0,62899.2,0.0001956815761959,8.952751852100539e-05,8.696958942040524e-05,6.6506156615604e-05,4.476375926050269e-05
2020-02-11,189,142,94,68,62,555,0,11164.607999999998,8388.224,5552.768,4016.896,3662.464,189.0,142.0,94.0,68.0,62.0,555.0,15724.8,11814.4,7820.8,5657.6,5158.400000000001,46176.0,0.0001208621500033,9.080648307130546e-05,6.0111333864103614e-05,4.348479471020262e-05,3.964790105930239e-05
2020-02-12,321,169,156,114,84,844,0,18962.112,9983.168,9215.232,6734.208,4962.048,321.0,169.0,156.0,114.0,84.0,844.0,26707.2,14060.8,12979.2,9484.8,6988.8,70220.8,0.0002052738103231,0.0001080725045003,9.9759234923406e-05,7.290097936710439e-05,5.371651111260323e-05
2020-02-13,342,169,156,99,76,842,0,20202.624,9983.168,9215.232,5848.128,4489.472,342.0,169.0,156.0,99.0,76.0,842.0,28454.4,14060.8,12979.2,8236.800000000001,6323.2,70054.40000000001,0.0002187029381013,0.0001080725045003,9.9759234923406e-05,6.330874523985382e-05,4.860065291140293e-05
2020-02-14,303,173,199,111,102,888,0,17898.816,10219.456,11755.328,6556.991999999999,6025.343999999999,303.0,173.0,199.0,111.0,102.0,888.0,25209.6,14393.6,16556.8,9235.2,8486.4,73881.59999999999,0.0001937631293704,0.0001106304336009,0.0001272569727548,7.098253254165428e-05,6.522719206530392e-05
2020-02-15,295,227,193,170,95,980,0,17426.239999999998,13409.344,11400.896,10042.24,5611.839999999999,295.0,227.0,193.0,170.0,95.0,980.0,24544.0,18886.4,16057.6,14144.0,7904.0,81536.0,0.0001886472711692,0.000145162476459,0.0001234200791039,0.0001087119867755,6.075081613925365e-05
2020-02-16,379,176,162,126,87,930,0,22388.288,10396.672,9569.664,7443.071999999999,5139.263999999999,379.0,176.0,162.0,126.0,87.0,930.0,31532.8,14643.2,13478.4,10483.2,7238.400000000001,77376.0,0.0002423637822818,0.0001125488804264,0.0001035961285743,8.057476666890485e-05,5.563495793805335e-05
2020-02-17,292,140,115,102,67,716,0,17249.023999999998,8270.08,6793.28,6025.343999999999,3957.824,292.0,140.0,115.0,102.0,67.0,716.0,24294.4,11648.0,9568.0,8486.4,5574.400000000001,59571.2,0.0001867288243438,8.952751852100539e-05,7.354046164225442e-05,6.522719206530392e-05,4.284531243505258e-05
2020-02-18,178,120,120,80,64,562,0,10514.816,7088.639999999999,7088.639999999999,4725.759999999999,3780.608,178.0,120.0,120.0,80.00000000000001,64.0,562.0,14809.6,9984.0,9984.0,6656.0,5324.8,46758.4,0.0001138278449767,7.673787301800462e-05,7.673787301800462e-05,5.115858201200308e-05,4.0926865609602464e-05
2020-02-19,274,154,131,114,83,756,0,16185.728,9097.088,7738.432,6734.208,4902.976,274.0,154.0,131.0,114.0,83.0,756.0,22796.8,12812.8,10899.2,9484.8,6905.6,62899.2,0.0001752181433911,9.848027037310594e-05,8.377217804465504e-05,7.290097936710439e-05,5.30770288374532e-05
2020-02-20,382,201,165,132,92,972,0,22565.504,11873.472,9746.88,7797.503999999999,5434.624,382.0,201.0,165.0,132.0,92.0,972.0,31782.4,16723.2,13728.0,10982.4,7654.400000000001,80870.4,0.0002442822291073,0.0001285359373051,0.0001055145753997,8.441166031980508e-05,5.883236931380354e-05
2020-02-21,340,202,192,132,81,947,0,20084.48,11932.544,11341.824,7797.503999999999,4784.831999999999,340.0,202.0,192.0,132.0,81.0,947.0,28288.0,16806.4,15974.4,10982.4,6739.2,78790.4,0.000217423973551,0.0001291754195803,0.0001227805968288,8.441166031980508e-05,5.179806428715312e-05
2020-02-22,375,190,182,166,69,982,0,22152.0,11223.679999999998,10751.104,9805.952,4075.968,375.0,190.0,182.0,166.0,69.0,982.0,31200.0,15808.0,15142.4,13811.2,5740.8,81702.40000000001,0.0002398058531812,0.0001215016322785,0.0001163857740773,0.0001061540576749,4.4124276985352656e-05
2020-02-23,325,162,148,128,76,839,0,19198.4,9569.664,8742.655999999999,7561.215999999999,4489.472,325.0,162.0,148.0,128.0,76.0,839.0,27040.0,13478.4,12313.6,10649.6,6323.2,69804.8,0.0002078317394237,0.0001035961285743,9.46433767222057e-05,8.185373121920493e-05,4.860065291140293e-05
2020-02-24,257,179,133,96,53,718,0,15181.504,10573.888,7856.575999999999,5670.911999999999,3130.816,257.0,179.0,133.0,96.0,53.0,718.0,21382.4,14892.8,11065.6,7987.200000000001,4409.6,59737.6,0.0001643469447135,0.0001144673272518,8.505114259495511e-05,6.13902984144037e-05,3.389256058295204e-05
2020-02-25,257,143,108,94,65,667,0,15181.504,8447.296,6379.776,5552.768,3839.68,257.0,143.0,108.0,94.0,65.0,667.0,21382.4,11897.6,8985.6,7820.8,5408.0,55494.4,0.0001643469447135,9.14459653464555e-05,6.906408571620416e-05,6.0111333864103614e-05,4.15663478847525e-05
2020-02-26,276,152,174,100,81,783,0,16303.872,8978.944,10278.527999999998,5907.2,4784.831999999999,276.0,152.0,174.0,100.0,81.0,783.0,22963.2,12646.4,14476.8,8320.0,6739.2,65145.6,0.0001764971079414,9.720130582280583e-05,0.0001112699158761,6.394822751500384e-05,5.179806428715312e-05
2020-02-27,322,144,137,112,82,797,0,19021.184,8506.367999999999,8092.864,6616.063999999999,4843.904,322.0,144.0,137.0,112.0,82.0,797.0,26790.4,11980.8,11398.4,9318.4,6822.400000000001,66310.40000000001,0.0002059132925983,9.208544762160556e-05,8.760907169555526e-05,7.16220148168043e-05,5.243754656230316e-05
2020-02-28,383,233,148,157,94,"1,015",0,22624.576,13763.776,8742.655999999999,9274.304,5552.768,383.0,233.0,148.0,157.0,94.0,892.0,31865.6,19385.6,12313.6,13062.4,7820.8,84448.0,0.0002449217113824,0.0001489993701099,9.46433767222057e-05,0.0001003987171985,6.0111333864103614e-05
2020-02-29,367,204,191,118,107,987,0,21679.424,12050.687999999998,11282.752,6970.495999999999,6320.704,367.0,204.0,191.0,118.0,107.0,987.0,30534.4,16972.8,15891.2,9817.6,8902.4,82118.4,0.00023468999498,0.0001304543841306,0.0001221411145536,7.545890846770454e-05,6.842460344105412e-05
2020-03-01,363,188,148,112,108,919,1,21443.136,11105.536,8742.655999999999,6616.063999999999,6379.776,363.0,188.0,148.0,112.0,108.0,919.0,30201.6,15641.6,12313.6,9318.4,8985.6,76460.8,0.0002321320658794,0.0001202226677282,9.46433767222057e-05,7.16220148168043e-05,6.906408571620416e-05
2020-03-02,309,159,136,99,87,790,1,18253.248,9392.448,8033.791999999999,5848.128,5139.263999999999,309.0,159.0,136.0,99.0,87.0,790.0,25708.8,13228.8,11315.2,8236.800000000001,7238.400000000001,65728.0,0.0001976000230213,0.0001016776817488,8.696958942040524e-05,6.330874523985382e-05,5.563495793805335e-05
2020-03-03,239,129,129,97,76,670,1,14118.208,7620.288,7620.288,5729.984,4489.472,239.0,129.0,129.0,97.0,76.0,670.0,19884.8,10732.8,10732.8,8070.400000000001,6323.2,55744.0,0.0001528362637608,8.249321349435496e-05,8.249321349435496e-05,6.202978068955373e-05,4.860065291140293e-05
2020-03-04,296,186,144,128,94,848,1,17485.311999999998,10987.392,8506.367999999999,7561.215999999999,5552.768,296.0,186.0,144.0,128.0,94.0,848.0,24627.2,15475.2,11980.8,10649.6,7820.8,70553.6,0.0001892867534444,0.0001189437031779,9.208544762160556e-05,8.185373121920493e-05,6.0111333864103614e-05
2020-03-05,347,218,146,138,86,935,1,20497.984,12877.696,8624.511999999999,8151.936,5080.192,347.0,218.0,146.0,138.0,86.0,935.0,28870.4,18137.6,12147.2,11481.6,7155.2,77792.0,0.000221900349477,0.0001394071359827,9.336441217190562e-05,8.824855397070531e-05,5.49954756629033e-05
2020-03-06,480,313,186,168,120,"1,267",1,28354.56,18489.536,10987.392,9924.096,7088.639999999999,480.0,313.0,186.0,168.0,120.0,937.0,39936.0,26041.6,15475.2,13977.6,9984.0,105414.4,0.000306951492072,0.0002001579521219,0.0001189437031779,0.0001074330222252,7.673787301800462e-05
2020-03-07,481,278,202,203,147,"1,311",1,28413.632,16422.016,11932.544,11991.616,8683.583999999999,481.0,278.0,202.0,203.0,147.0,940.0,40019.2,23129.6,16806.4,16889.600000000002,12230.4,109075.2,0.0003075909743471,0.0001777760724917,0.0001291754195803,0.0001298149018554,9.400389444705563e-05
2020-03-08,338,209,171,129,96,943,1,19966.336,12346.048,10101.312,7620.288,5670.911999999999,338.0,209.0,171.0,129.0,96.0,943.0,28121.6,17388.8,14227.2,10732.8,7987.200000000001,78457.6,0.0002161450090007,0.0001336517955063,0.0001093514690506,8.249321349435496e-05,6.13902984144037e-05
2020-03-09,288,153,148,87,77,753,1,17012.735999999997,9038.016,8742.655999999999,5139.263999999999,4548.544,288.0,153.0,148.0,87.0,77.0,753.0,23961.6,12729.6,12313.6,7238.400000000001,6406.400000000001,62649.600000000006,0.0001841708952432,9.784078809795588e-05,9.46433767222057e-05,5.563495793805335e-05,4.924013518655297e-05
2020-03-10,288,140,105,93,67,693,1,17012.735999999997,8270.08,6202.56,5493.696,3957.824,288.0,140.0,105.0,93.0,67.0,693.0,23961.6,11648.0,8736.0,7737.6,5574.400000000001,57657.600000000006,0.0001841708952432,8.952751852100539e-05,6.714563889075404e-05,5.947185158895358e-05,4.284531243505258e-05
2020-03-11,337,202,152,118,100,909,1,19907.264,11932.544,8978.944,6970.495999999999,5907.2,337.0,202.0,152.0,118.0,100.0,909.0,28038.4,16806.4,12646.4,9817.6,8320.0,75628.8,0.0002155055267255,0.0001291754195803,9.720130582280583e-05,7.545890846770454e-05,6.394822751500384e-05
2020-03-12,378,186,177,177,109,"1,027",1,22329.216,10987.392,10455.744,10455.744,6438.848,378.00000000000006,186.0,177.0,177.0,109.0,629.0,31449.6,15475.2,14726.4,14726.4,9068.8,85446.40000000001,0.0002417243000067,0.0001189437031779,0.0001131883627015,0.0001131883627015,6.97035679913542e-05
2020-03-13,141,68,59,48,34,350,1,8329.152,4016.896,3485.248,2835.456,2008.448,141.0,68.0,59.0,48.0,34.0,350.0,11731.2,5657.6,4908.8,3993.6,2828.8,29120.000000000004,9.016700079615542e-05,4.348479471020262e-05,3.772945423385227e-05,3.069514920720185e-05,2.174239735510131e-05
2020-03-14,140,68,59,50,36,353,1,8270.08,4016.896,3485.248,2953.6,2126.592,140.0,68.0,59.0,50.0,36.0,353.0,11648.0,5657.6,4908.8,4160.0,2995.2000000000003,29369.6,8.952751852100539e-05,4.348479471020262e-05,3.772945423385227e-05,3.197411375750192e-05,2.3021361905401387e-05
2020-03-15,115,59,41,39,28,282,1,6793.28,3485.248,2421.952,2303.808,1654.0159999999998,115.0,59.0,41.0,39.0,28.0,282.0,9568.0,4908.8,3411.2000000000003,3244.8,2329.6,23462.4,7.354046164225442e-05,3.772945423385227e-05,2.621877328115158e-05,2.4939808730851502e-05,1.7905503704201076e-05
2020-03-16,92,52,55,35,26,260,1,5434.624,3071.744,3248.96,2067.52,1535.8719999999998,92.0,52.0,55.0,35.0,26.0,260.0,7654.400000000001,4326.400000000001,4576.0,2912.0,2163.2000000000003,21632.000000000004,5.883236931380354e-05,3.3253078307802e-05,3.5171525133252115e-05,2.2381879630251347e-05,1.6626539153901e-05
2020-03-17,96,57,43,32,0,228,1,5670.911999999999,3367.104,2540.096,1890.304,0.0,96.0,57.0,43.0,32.0,0.0,228.0,7987.200000000001,4742.400000000001,3577.6,2662.4,0.0,18969.6,6.13902984144037e-05,3.64504896835522e-05,2.749773783145165e-05,2.0463432804801232e-05,0.0
2020-03-18,92,65,60,38,31,286,1,5434.624,3839.68,3544.32,2244.736,1831.232,92.0,65.0,60.0,38.0,31.0,286.0,7654.400000000001,5408.0,4992.0,3161.6,2579.2000000000003,23795.2,5.883236931380354e-05,4.15663478847525e-05,3.836893650900231e-05,2.4300326455701465e-05,1.9823950529651195e-05
2020-03-19,128,58,50,46,32,314,1,7561.215999999999,3426.176,2953.6,2717.312,1890.304,128.0,57.99999999999999,50.0,46.0,32.0,314.0,10649.6,4825.6,4160.0,3827.2,2662.4,26124.800000000003,8.185373121920493e-05,3.7089971958702233e-05,3.197411375750192e-05,2.941618465690177e-05,2.0463432804801232e-05
2020-03-20,123,70,60,51,42,346,1,7265.856,4135.04,3544.32,3012.672,2481.024,123.0,70.0,60.0,51.0,42.0,346.0,10233.6,5824.0,4992.0,4243.2,3494.4,28787.2,7.865631984345473e-05,4.476375926050269e-05,3.836893650900231e-05,3.261359603265196e-05,2.685825555630161e-05
2020-03-21,157,74,59,49,35,374,1,9274.304,4371.328,3485.248,2894.528,2067.52,157.0,74.0,59.0,49.0,35.0,374.0,13062.4,6156.8,4908.8,4076.8,2912.0,31116.8,0.0001003987171985,4.732168836110285e-05,3.772945423385227e-05,3.1334631482351885e-05,2.2381879630251347e-05
2020-03-22,105,50,58,41,28,282,1,6202.56,2953.6,3426.176,2421.952,1654.0159999999998,105.0,50.0,58.0,41.0,28.0,282.0,8736.0,4160.0,4825.6,3411.2000000000003,2329.6,23462.4,6.714563889075404e-05,3.197411375750192e-05,3.7089971958702233e-05,2.621877328115158e-05,1.7905503704201076e-05
2020-03-23,93,44,49,32,21,239,1,5493.696,2599.168,2894.528,1890.304,1240.512,93.0,44.0,49.0,32.0,21.0,239.0,7737.6,3660.8,4076.8,2662.4,1747.2,19884.800000000003,5.947185158895358e-05,2.813722010660169e-05,3.1334631482351885e-05,2.0463432804801232e-05,1.3429127778150809e-05
2020-03-24,76,46,41,30,22,215,1,4489.472,2717.312,2421.952,1772.16,1299.5839999999998,76.0,46.0,41.0,30.0,22.0,215.0,6323.2,3827.2,3411.2000000000003,2496.0,1830.4,17888.0,4.860065291140293e-05,2.941618465690177e-05,2.621877328115158e-05,1.9184468254501157e-05,1.4068610053300846e-05
2020-03-25,110,39,54,37,29,269,1,6497.919999999999,2303.808,3189.888,2185.664,1713.088,110.0,39.0,54.0,37.0,29.0,269.0,9152.0,3244.8,4492.8,3078.4,2412.8,22380.8,7.034305026650423e-05,2.4939808730851502e-05,3.453204285810208e-05,2.3660844180551425e-05,1.854498597935112e-05
2020-03-26,105,67,52,40,28,292,1,6202.56,3957.824,3071.744,2362.88,1654.0159999999998,105.0,67.0,52.0,40.0,28.0,292.0,8736.0,5574.400000000001,4326.400000000001,3328.0,2329.6,24294.4,6.714563889075404e-05,4.284531243505258e-05,3.3253078307802e-05,2.557929100600154e-05,1.7905503704201076e-05
2020-03-27,138,78,69,47,37,369,1,8151.936,4607.616,4075.968,2776.384,2185.664,138.0,78.0,69.0,47.0,37.0,369.0,11481.6,6489.6,5740.8,3910.4,3078.4,30700.800000000003,8.824855397070531e-05,4.9879617461703005e-05,4.4124276985352656e-05,3.0055666932051807e-05,2.3660844180551425e-05
2020-03-28,128,83,53,55,37,356,1,7561.215999999999,4902.976,3130.816,3248.96,2185.664,128.0,83.0,53.0,54.99999999999999,37.0,356.0,10649.6,6905.6,4409.6,4576.0,3078.4,29619.200000000004,8.185373121920493e-05,5.30770288374532e-05,3.389256058295204e-05,3.5171525133252115e-05,2.3660844180551425e-05
2020-03-29,116,74,45,39,28,302,1,6852.352,4371.328,2658.24,2303.808,1654.0159999999998,116.0,74.0,45.0,39.0,28.0,302.0,9651.2,6156.8,3744.0,3244.8,2329.6,25126.4,7.417994391740447e-05,4.732168836110285e-05,2.877670238175173e-05,2.4939808730851502e-05,1.7905503704201076e-05
2020-03-30,86,44,39,31,20,220,1,5080.192,2599.168,2303.808,1831.232,1181.4399999999998,86.0,44.0,39.0,31.0,20.0,220.0,7155.2,3660.8,3244.8,2579.2000000000003,1664.0,18304.0,5.49954756629033e-05,2.813722010660169e-05,2.4939808730851502e-05,1.9823950529651195e-05,1.278964550300077e-05
2020-03-31,87,57,46,30,20,240,1,5139.263999999999,3367.104,2717.312,1772.16,1181.4399999999998,87.0,57.0,46.0,30.0,20.0,240.0,7238.400000000001,4742.400000000001,3827.2,2496.0,1664.0,19968.0,5.563495793805335e-05,3.64504896835522e-05,2.941618465690177e-05,1.9184468254501157e-05,1.278964550300077e-05
2020-04-01,101,50,45,33,27,256,1,5966.272,2953.6,2658.24,1949.376,1594.944,101.0,50.0,45.0,33.0,27.0,256.0,8403.2,4160.0,3744.0,2745.6,2246.4,21299.2,6.45877097901539e-05,3.197411375750192e-05,2.877670238175173e-05,2.110291507995127e-05,1.726602142905104e-05
2020-04-02,109,67,56,40,26,298,1,6438.848,3957.824,3308.032,2362.88,1535.8719999999998,109.0,67.0,56.0,40.0,26.0,298.0,9068.8,5574.400000000001,4659.2,3328.0,2163.2000000000003,24793.6,6.97035679913542e-05,4.284531243505258e-05,3.581100740840215e-05,2.557929100600154e-05,1.6626539153901e-05
2020-04-03,159,85,58,52,0,354,1,9392.448,5021.12,3426.176,3071.744,0.0,159.0,85.0,57.99999999999999,52.0,0.0,354.0,13228.8,7072.0,4825.6,4326.400000000001,0.0,29452.800000000003,0.0001016776817488,5.435599338775327e-05,3.7089971958702233e-05,3.3253078307802e-05,0.0
2020-04-04,115,71,61,50,40,337,1,6793.28,4194.112,3603.392,2953.6,2362.88,115.0,71.0,61.0,49.99999999999999,40.0,337.0,9568.0,5907.2,5075.2,4160.0,3328.0,28038.4,7.354046164225442e-05,4.540324153565273e-05,3.9008418784152345e-05,3.197411375750192e-05,2.557929100600154e-05
2020-04-05,110,60,55,39,26,290,1,6497.919999999999,3544.32,3248.96,2303.808,1535.8719999999998,110.0,60.0,55.0,39.0,26.0,290.0,9152.0,4992.0,4576.0,3244.8,2163.2000000000003,24128.0,7.034305026650423e-05,3.836893650900231e-05,3.5171525133252115e-05,2.4939808730851502e-05,1.6626539153901e-05
2020-04-06,92,37,41,33,23,226,1,5434.624,2185.664,2421.952,1949.376,1358.656,92.0,37.0,41.0,33.0,23.0,226.0,7654.400000000001,3078.4,3411.2000000000003,2745.6,1913.6,18803.2,5.883236931380354e-05,2.3660844180551425e-05,2.621877328115158e-05,2.110291507995127e-05,1.4708092328450883e-05
2020-04-07,121,63,51,40,33,308,1,7147.712,3721.536,3012.672,2362.88,1949.376,121.0,63.00000000000001,51.0,39.99999999999999,33.0,308.0,10067.2,5241.6,4243.2,3328.0,2745.6,25625.6,7.737735529315465e-05,4.0287383334452426e-05,3.261359603265196e-05,2.557929100600154e-05,2.110291507995127e-05
2020-04-08,136,72,79,51,33,371,1,8033.791999999999,4253.183999999999,4666.688,3012.672,1949.376,136.0,72.0,79.0,51.0,33.0,371.0,11315.2,5990.400000000001,6572.8,4243.2,2745.6,30867.2,8.696958942040524e-05,4.6042723810802775e-05,5.051909973685304e-05,3.261359603265196e-05,2.110291507995127e-05
2020-04-09,141,77,73,59,38,388,1,8329.152,4548.544,4312.255999999999,3485.248,2244.736,141.0,77.0,73.0,58.99999999999999,38.0,388.0,11731.2,6406.400000000001,6073.6,4908.8,3161.6,32281.6,9.016700079615542e-05,4.924013518655297e-05,4.668220608595281e-05,3.772945423385227e-05,2.4300326455701465e-05
2020-04-10,171,92,87,74,49,473,1,10101.312,5434.624,5139.263999999999,4371.328,2894.528,171.0,92.0,87.0,74.0,49.0,473.0,14227.2,7654.400000000001,7238.400000000001,6156.8,4076.8,39353.600000000006,0.0001093514690506,5.883236931380354e-05,5.563495793805335e-05,4.732168836110285e-05,3.1334631482351885e-05
2020-04-11,216,101,84,81,54,536,1,12759.552,5966.272,4962.048,4784.831999999999,3189.888,216.0,101.0,84.0,81.0,54.0,536.0,17971.2,8403.2,6988.8,6739.2,4492.8,44595.2,0.0001381281714324,6.45877097901539e-05,5.371651111260323e-05,5.179806428715312e-05,3.453204285810208e-05
2020-04-12,140,77,60,62,47,386,1,8270.08,4548.544,3544.32,3662.464,2776.384,140.0,77.0,60.0,61.99999999999999,47.0,386.0,11648.0,6406.400000000001,4992.0,5158.400000000001,3910.4,32115.200000000004,8.952751852100539e-05,4.924013518655297e-05,3.836893650900231e-05,3.964790105930239e-05,3.0055666932051807e-05
2020-04-13,133,85,72,51,34,375,1,7856.575999999999,5021.12,4253.183999999999,3012.672,2008.448,133.0,85.0,72.0,51.00000000000001,34.0,375.0,11065.6,7072.0,5990.400000000001,4243.2,2828.8,31200.0,8.505114259495511e-05,5.435599338775327e-05,4.6042723810802775e-05,3.261359603265196e-05,2.174239735510131e-05
2020-04-14,115,73,67,41,0,296,1,6793.28,4312.255999999999,3957.824,2421.952,0.0,115.0,73.0,67.0,41.0,0.0,296.0,9568.0,6073.6,5574.400000000001,3411.2000000000003,0.0,24627.2,7.354046164225442e-05,4.668220608595281e-05,4.284531243505258e-05,2.621877328115158e-05,0.0
2020-04-15,99,77,53,49,35,313,1,5848.128,4548.544,3130.816,2894.528,2067.52,99.0,77.0,53.0,49.0,35.0,313.0,8236.800000000001,6406.400000000001,4409.6,4076.8,2912.0,26041.6,6.330874523985382e-05,4.924013518655297e-05,3.389256058295204e-05,3.1334631482351885e-05,2.2381879630251347e-05
2020-04-16,112,68,61,49,29,319,1,6616.063999999999,4016.896,3603.392,2894.528,1713.088,112.0,68.0,61.0,49.0,29.0,319.0,9318.4,5657.6,5075.2,4076.8,2412.8,26540.8,7.16220148168043e-05,4.348479471020262e-05,3.9008418784152345e-05,3.1334631482351885e-05,1.854498597935112e-05
2020-04-17,139,91,71,50,35,386,1,8211.008,5375.552,4194.112,2953.6,2067.52,139.0,91.0,71.0,49.99999999999999,35.0,386.0,11564.8,7571.2,5907.2,4160.0,2912.0,32115.2,8.888803624585535e-05,5.8192887038653496e-05,4.540324153565273e-05,3.197411375750192e-05,2.2381879630251347e-05
2020-04-18,129,83,70,52,38,372,1,7620.288,4902.976,4135.04,3071.744,2244.736,129.0,83.0,70.0,51.99999999999999,38.0,372.0,10732.8,6905.6,5824.0,4326.400000000001,3161.6,30950.4,8.249321349435496e-05,5.30770288374532e-05,4.476375926050269e-05,3.3253078307802e-05,2.4300326455701465e-05
2020-04-19,118,57,52,54,35,316,1,6970.495999999999,3367.104,3071.744,3189.888,2067.52,118.0,57.0,52.0,54.0,35.0,316.0,9817.6,4742.400000000001,4326.400000000001,4492.8,2912.0,26291.2,7.545890846770454e-05,3.64504896835522e-05,3.3253078307802e-05,3.453204285810208e-05,2.2381879630251347e-05
2020-04-20,106,48,42,47,23,266,1,6261.632,2835.456,2481.024,2776.384,1358.656,106.0,48.0,42.0,47.0,23.0,266.0,8819.2,3993.6,3494.4,3910.4,1913.6,22131.2,6.778512116590408e-05,3.069514920720185e-05,2.685825555630161e-05,3.0055666932051807e-05,1.4708092328450883e-05
2020-04-21,83,48,40,37,24,232,1,4902.976,2835.456,2362.88,2185.664,1417.7279999999998,83.0,48.0,40.0,37.0,24.0,232.0,6905.6,3993.6,3328.0,3078.4,1996.8,19302.4,5.30770288374532e-05,3.069514920720185e-05,2.557929100600154e-05,2.3660844180551425e-05,1.5347574603600924e-05
2020-04-22,101,50,50,38,28,267,1,5966.272,2953.6,2953.6,2244.736,1654.0159999999998,101.0,50.0,50.0,38.0,28.0,267.0,8403.2,4160.0,4160.0,3161.6,2329.6,22214.4,6.45877097901539e-05,3.197411375750192e-05,3.197411375750192e-05,2.4300326455701465e-05,1.7905503704201076e-05
2020-04-23,97,66,48,35,28,274,1,5729.984,3898.752,2835.456,2067.52,1654.0159999999998,97.0,66.0,48.0,35.0,28.0,274.0,8070.400000000001,5491.2,3993.6,2912.0,2329.6,22796.8,6.202978068955373e-05,4.220583015990254e-05,3.069514920720185e-05,2.2381879630251347e-05,1.7905503704201076e-05
2020-04-24,144,66,71,48,40,369,1,8506.367999999999,3898.752,4194.112,2835.456,2362.88,144.0,66.0,71.0,48.00000000000001,40.0,369.0,11980.8,5491.2,5907.2,3993.6,3328.0,30700.800000000003,9.208544762160556e-05,4.220583015990254e-05,4.540324153565273e-05,3.069514920720185e-05,2.557929100600154e-05
2020-04-25,143,88,60,55,37,383,1,8447.296,5198.335999999999,3544.32,3248.96,2185.664,143.0,88.0,60.0,55.0,37.0,383.0,11897.6,7321.6,4992.0,4576.0,3078.4,31865.6,9.14459653464555e-05,5.627444021320338e-05,3.836893650900231e-05,3.5171525133252115e-05,2.3660844180551425e-05
2020-04-26,98,59,48,38,35,278,1,5789.056,3485.248,2835.456,2244.736,2067.52,98.0,59.0,48.0,38.0,35.0,278.0,8153.6,4908.8,3993.6,3161.6,2912.0,23129.6,6.266926296470377e-05,3.772945423385227e-05,3.069514920720185e-05,2.4300326455701465e-05,2.2381879630251347e-05
2020-04-27,74,55,43,32,27,231,1,4371.328,3248.96,2540.096,1890.304,1594.944,74.0,55.0,43.0,32.0,27.0,231.0,6156.8,4576.0,3577.6,2662.4,2246.4,19219.2,4.732168836110285e-05,3.5171525133252115e-05,2.749773783145165e-05,2.0463432804801232e-05,1.726602142905104e-05
2020-04-28,86,56,42,38,23,245,1,5080.192,3308.032,2481.024,2244.736,1358.656,86.0,56.0,42.0,38.0,23.0,245.0,7155.2,4659.2,3494.4,3161.6,1913.6,20384.0,5.49954756629033e-05,3.581100740840215e-05,2.685825555630161e-05,2.4300326455701465e-05,1.4708092328450883e-05
2020-04-29,129,63,56,44,33,325,1,7620.288,3721.536,3308.032,2599.168,1949.376,129.0,62.99999999999999,56.0,44.0,33.0,325.0,10732.8,5241.6,4659.2,3660.8,2745.6,27040.0,8.249321349435496e-05,4.0287383334452426e-05,3.581100740840215e-05,2.813722010660169e-05,2.110291507995127e-05
2020-04-30,156,87,54,54,38,389,1,9215.232,5139.263999999999,3189.888,3189.888,2244.736,156.0,87.0,54.00000000000001,54.00000000000001,38.0,389.0,12979.2,7238.400000000001,4492.8,4492.8,3161.6,32364.8,9.9759234923406e-05,5.563495793805335e-05,3.453204285810208e-05,3.453204285810208e-05,2.4300326455701465e-05
2020-05-01,168,101,83,77,53,482,1,9924.096,5966.272,4902.976,4548.544,3130.816,168.0,101.0,83.0,77.0,53.0,482.0,13977.6,8403.2,6905.6,6406.400000000001,4409.6,40102.4,0.0001074330222252,6.45877097901539e-05,5.30770288374532e-05,4.924013518655297e-05,3.389256058295204e-05
2020-05-02,173,97,77,64,55,466,1,10219.456,5729.984,4548.544,3780.608,3248.96,173.0,97.0,77.0,64.0,55.0,466.0,14393.6,8070.400000000001,6406.400000000001,5324.8,4576.0,38771.2,0.0001106304336009,6.202978068955373e-05,4.924013518655297e-05,4.0926865609602464e-05,3.5171525133252115e-05
2020-05-03,130,67,70,50,41,358,1,7679.36,3957.824,4135.04,2953.6,2421.952,130.0,67.0,70.0,50.0,41.0,358.0,10816.0,5574.400000000001,5824.0,4160.0,3411.2000000000003,29785.6,8.3132695769505e-05,4.284531243505258e-05,4.476375926050269e-05,3.197411375750192e-05,2.621877328115158e-05
2020-05-04,104,56,57,43,31,291,1,6143.487999999999,3308.032,3367.104,2540.096,1831.232,104.0,56.0,57.0,43.0,31.0,291.0,8652.800000000001,4659.2,4742.400000000001,3577.6,2579.2000000000003,24211.2,6.6506156615604e-05,3.581100740840215e-05,3.64504896835522e-05,2.749773783145165e-05,1.9823950529651195e-05
